year_month,year,month,carrier,carrier_name,airport_code,city,state,airport_full_name,airport_name_cleansed,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,avg_delay_min,season,date
2018-05-01,2018,5,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,298.0,90.0,44.88,1.31,20.78,0.0,23.03,1.0,2.0,6331.0,3136.0,433.0,847.0,0.0,1915.0,30.201342281879196,21.24496644295302,Spring,2018-05-01
2018-05-01,2018,5,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,120.0,31.0,16.54,0.25,10.87,0.0,3.34,2.0,1.0,1521.0,949.0,16.0,440.0,0.0,116.0,25.833333333333336,12.675,Spring,2018-05-01
2018-05-01,2018,5,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,89.0,42.0,17.46,0.0,12.28,0.72,11.54,0.0,0.0,2131.0,868.0,0.0,446.0,51.0,766.0,47.19101123595505,23.9438202247191,Spring,2018-05-01
2018-05-01,2018,5,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,58.0,12.0,10.02,0.0,1.91,0.0,0.06,0.0,0.0,731.0,567.0,0.0,158.0,0.0,6.0,20.689655172413794,12.60344827586207,Spring,2018-05-01
2018-05-01,2018,5,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,754.0,277.0,52.95,1.0,147.39,0.0,75.65,16.0,3.0,20215.0,3697.0,28.0,10574.0,0.0,5916.0,36.737400530503976,26.810344827586206,Spring,2018-05-01
2018-05-01,2018,5,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,551.0,105.0,50.21,0.0,29.84,0.0,24.96,0.0,0.0,7330.0,3855.0,0.0,1225.0,0.0,2250.0,19.056261343012704,13.303085299455535,Spring,2018-05-01
2018-05-01,2018,5,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,522.0,116.0,39.56,0.86,46.08,0.0,29.5,11.0,4.0,8008.0,2979.0,26.0,3301.0,0.0,1702.0,22.22222222222222,15.340996168582375,Spring,2018-05-01
2018-05-01,2018,5,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1654.0,436.0,145.4,3.03,92.25,1.0,194.33,32.0,1.0,30179.0,10135.0,532.0,3367.0,21.0,16124.0,26.360338573155985,18.246070133010882,Spring,2018-05-01
2018-05-01,2018,5,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,242.0,102.0,30.54,2.17,52.22,0.0,17.06,3.0,3.0,7317.0,1827.0,422.0,3969.0,0.0,1099.0,42.14876033057851,30.235537190082646,Spring,2018-05-01
2018-05-01,2018,5,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,516.0,168.0,34.76,2.5,102.81,0.0,27.93,7.0,0.0,11479.0,1889.0,869.0,6202.0,0.0,2519.0,32.55813953488372,22.246124031007753,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,21384.0,3095.0,804.37,107.55,1198.66,2.65,981.76,3.0,30.0,186765.0,72239.0,9337.0,47349.0,218.0,57622.0,14.473438084549194,8.733866442199776,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,490.0,85.0,24.03,2.47,40.99,0.0,17.51,0.0,1.0,4597.0,1491.0,169.0,1767.0,0.0,1170.0,17.346938775510203,9.381632653061224,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,1021.0,124.0,42.81,9.67,44.72,0.0,26.8,0.0,2.0,6825.0,3478.0,387.0,1786.0,0.0,1174.0,12.144955925563174,6.6846229187071495,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,560.0,81.0,30.05,2.2,24.07,0.0,24.68,0.0,0.0,4711.0,1803.0,107.0,1455.0,0.0,1346.0,14.464285714285715,8.4125,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,483.0,149.0,26.35,6.41,99.7,0.0,16.54,1.0,3.0,10659.0,1819.0,341.0,7587.0,0.0,912.0,30.848861283643892,22.06832298136646,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3107.0,507.0,141.98,14.08,226.41,1.89,122.63,2.0,2.0,25258.0,8978.0,1154.0,8047.0,107.0,6972.0,16.317991631799163,8.129385259092372,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2047.0,275.0,62.17,10.03,145.72,0.0,57.09,2.0,14.0,21158.0,5487.0,449.0,11562.0,0.0,3660.0,13.434294088910601,10.336101612115291,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1612.0,271.0,91.45,10.0,111.18,0.0,58.37,0.0,1.0,12783.0,4983.0,861.0,3810.0,0.0,3129.0,16.811414392059554,7.929900744416874,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,772.0,189.0,37.18,9.9,116.98,0.0,24.93,0.0,3.0,15560.0,2414.0,2430.0,9299.0,0.0,1417.0,24.481865284974095,20.155440414507773,Spring,2018-05-01
2018-05-01,2018,5,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1237.0,413.0,63.87,6.12,304.2,1.0,37.81,0.0,3.0,24636.0,4479.0,433.0,17388.0,50.0,2286.0,33.38722716248989,19.915925626515765,Spring,2018-05-01
2018-04-01,2018,4,9E,Endeavor Air Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,2494.0,372.0,62.43,12.01,115.58,0.0,181.98,10.0,1.0,24866.0,6670.0,914.0,3664.0,0.0,13618.0,14.91579791499599,9.970328789093825,Spring,2018-04-01
2018-04-01,2018,4,9E,Endeavor Air Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,304.0,52.0,12.83,2.96,17.22,0.0,18.99,14.0,0.0,4013.0,846.0,612.0,976.0,0.0,1579.0,17.105263157894736,13.200657894736842,Spring,2018-04-01
2018-04-01,2018,4,9E,Endeavor Air Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,4.0,2.0,1.78,0.0,0.22,0.0,0.0,0.0,0.0,141.0,133.0,0.0,8.0,0.0,0.0,50.0,35.25,Spring,2018-04-01
2018-04-01,2018,4,9E,Endeavor Air Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,218.0,41.0,9.33,1.28,22.33,0.0,8.06,2.0,1.0,2879.0,613.0,151.0,1333.0,0.0,782.0,18.807339449541285,13.206422018348624,Spring,2018-04-01
2018-04-01,2018,4,9E,Endeavor Air Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,137.0,51.0,4.46,0.75,35.9,0.0,9.89,8.0,1.0,4170.0,342.0,115.0,3054.0,0.0,659.0,37.22627737226277,30.437956204379564,Spring,2018-04-01
2018-04-01,2018,4,9E,Endeavor Air Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2276.0,577.0,57.08,15.48,306.42,0.0,198.02,104.0,11.0,54155.0,7246.0,2402.0,24880.0,0.0,19627.0,25.351493848857643,23.793936731107205,Spring,2018-04-01
2018-04-01,2018,4,9E,Endeavor Air Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring,2018-04-01
2018-04-01,2018,4,9E,Endeavor Air Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,267.0,51.0,12.2,3.0,18.72,0.0,17.08,6.0,2.0,4457.0,1035.0,186.0,981.0,0.0,2255.0,19.101123595505616,16.692883895131086,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,930.0,145.0,51.6,5.07,50.15,0.15,38.02,5.0,1.0,7636.0,3265.0,215.0,1764.0,3.0,2389.0,15.591397849462366,8.210752688172043,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,8183.0,935.0,282.75,26.97,259.32,0.21,365.75,52.0,6.0,54188.0,18865.0,2576.0,10651.0,13.0,22083.0,11.426127337162411,6.622021263595259,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,823.0,137.0,52.99,5.92,34.24,0.0,43.84,3.0,4.0,6819.0,2539.0,342.0,1374.0,0.0,2564.0,16.646415552855405,8.28554070473876,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,11360.0,1560.0,400.4,46.85,578.45,2.26,532.04,90.0,52.0,108201.0,35892.0,4949.0,29173.0,73.0,38114.0,13.732394366197184,9.524735915492958,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,606.0,205.0,31.85,1.35,141.47,0.0,30.33,4.0,3.0,13694.0,1727.0,80.0,9480.0,0.0,2407.0,33.82838283828383,22.597359735973598,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3298.0,465.0,141.12,17.24,184.07,1.12,121.45,8.0,1.0,24917.0,8293.0,1259.0,5792.0,31.0,9542.0,14.09945421467556,7.555184960582171,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1836.0,345.0,71.63,15.53,162.91,1.96,92.96,33.0,9.0,21587.0,3599.0,1734.0,9267.0,59.0,6928.0,18.790849673202615,11.757625272331154,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1510.0,254.0,88.1,7.32,75.98,0.0,82.6,4.0,1.0,13516.0,4735.0,1077.0,2794.0,0.0,4910.0,16.821192052980134,8.950993377483444,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,4941.0,609.0,201.51,15.64,176.8,2.0,213.04,23.0,6.0,36527.0,13431.0,1753.0,6152.0,63.0,15128.0,12.325440194292653,7.392633070228698,Spring,2018-04-01
2018-04-01,2018,4,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1072.0,219.0,69.02,6.38,93.16,0.69,49.75,5.0,1.0,11983.0,3939.0,214.0,4483.0,27.0,3320.0,20.42910447761194,11.178171641791044,Spring,2018-04-01
2018-04-01,2018,4,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,60.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,1.6666666666666667,0.43333333333333335,Spring,2018-04-01
2018-04-01,2018,4,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,193.0,27.0,6.38,0.0,12.73,0.0,7.89,2.0,0.0,1164.0,268.0,0.0,476.0,0.0,420.0,13.989637305699482,6.0310880829015545,Spring,2018-04-01
2018-04-01,2018,4,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,120.0,11.0,5.74,0.0,2.99,0.0,2.27,0.0,1.0,434.0,255.0,0.0,105.0,0.0,74.0,9.166666666666666,3.6166666666666667,Spring,2018-04-01
2018-04-01,2018,4,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,398.0,119.0,11.86,0.0,95.67,0.0,11.47,2.0,0.0,8493.0,917.0,0.0,7119.0,0.0,457.0,29.899497487437188,21.339195979899497,Spring,2018-04-01
2018-04-01,2018,4,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,1850.0,374.0,64.84,7.82,218.31,1.43,81.6,17.0,0.0,18280.0,4869.0,737.0,7394.0,52.0,5228.0,20.216216216216214,9.881081081081081,Spring,2018-04-01
2018-04-01,2018,4,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,172.0,18.0,5.97,0.0,8.86,0.0,3.18,1.0,0.0,558.0,241.0,0.0,194.0,0.0,123.0,10.465116279069768,3.244186046511628,Spring,2018-04-01
2018-04-01,2018,4,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,231.0,26.0,10.37,0.0,9.78,0.0,5.85,1.0,1.0,889.0,417.0,0.0,288.0,0.0,184.0,11.255411255411255,3.8484848484848486,Spring,2018-04-01
2018-04-01,2018,4,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,2307.0,572.0,109.61,3.65,306.72,0.32,151.7,34.0,14.0,34385.0,7844.0,470.0,16211.0,9.0,9851.0,24.79410489813611,14.904638058084092,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,292.0,112.0,50.36,1.03,26.94,1.75,31.92,1.0,0.0,6932.0,3163.0,114.0,1052.0,61.0,2542.0,38.35616438356164,23.73972602739726,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,116.0,30.0,15.64,0.0,4.29,0.0,10.07,3.0,0.0,2839.0,1710.0,0.0,371.0,0.0,758.0,25.862068965517242,24.474137931034484,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,86.0,25.0,12.08,0.0,4.64,0.48,7.8,0.0,1.0,963.0,415.0,0.0,203.0,11.0,334.0,29.069767441860467,11.19767441860465,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,51.0,13.0,4.53,0.0,6.31,0.0,2.16,0.0,1.0,645.0,257.0,0.0,278.0,0.0,110.0,25.49019607843137,12.647058823529411,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,817.0,394.0,77.68,7.0,196.6,1.15,111.58,19.0,1.0,31733.0,5669.0,1031.0,13701.0,74.0,11258.0,48.225214198286416,38.840881272949815,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,529.0,112.0,35.54,3.47,53.04,0.0,19.96,3.0,0.0,6473.0,2812.0,494.0,1762.0,0.0,1405.0,21.17202268431002,12.236294896030246,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,506.0,158.0,49.01,5.37,62.13,0.33,41.15,13.0,5.0,14687.0,4237.0,629.0,5362.0,26.0,4433.0,31.225296442687743,29.025691699604742,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1691.0,556.0,167.43,2.38,142.74,0.05,243.39,13.0,2.0,41899.0,12324.0,378.0,6069.0,2.0,23126.0,32.879952690715555,24.777646363098757,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,171.0,76.0,30.61,0.98,16.7,0.0,27.71,2.0,0.0,4691.0,1920.0,47.0,715.0,0.0,2009.0,44.44444444444444,27.432748538011698,Spring,2018-04-01
2018-04-01,2018,4,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,524.0,121.0,35.88,3.23,60.54,0.0,21.36,3.0,1.0,7748.0,1789.0,486.0,3271.0,0.0,2202.0,23.091603053435115,14.786259541984732,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,20637.0,2138.0,622.14,74.44,764.16,3.0,674.26,22.0,12.0,133813.0,56581.0,9765.0,26633.0,78.0,40756.0,10.360032950525754,6.484130445316664,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,453.0,45.0,16.56,1.82,15.46,0.0,11.16,1.0,0.0,2546.0,1182.0,107.0,686.0,0.0,571.0,9.933774834437086,5.620309050772627,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,1018.0,129.0,49.03,2.57,50.64,0.0,26.76,3.0,3.0,6594.0,2465.0,230.0,2064.0,0.0,1835.0,12.671905697445974,6.477406679764243,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,558.0,69.0,23.65,3.06,28.05,0.0,14.23,1.0,3.0,3989.0,1171.0,264.0,1791.0,0.0,763.0,12.365591397849462,7.148745519713262,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,492.0,158.0,25.44,1.27,122.05,0.0,9.24,3.0,2.0,10255.0,2027.0,72.0,7269.0,0.0,887.0,32.113821138211385,20.84349593495935,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2985.0,694.0,179.7,13.22,385.07,1.0,115.01,5.0,2.0,34110.0,13199.0,1204.0,12630.0,64.0,7013.0,23.24958123953099,11.42713567839196,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2073.0,404.0,58.51,12.25,218.88,0.0,114.36,3.0,16.0,31355.0,5873.0,1333.0,13125.0,0.0,11024.0,19.48866377231066,15.125422093584177,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1598.0,241.0,71.99,5.98,97.9,0.0,65.13,4.0,6.0,12807.0,4092.0,1352.0,3326.0,0.0,4037.0,15.081351689612015,8.014392991239049,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,696.0,84.0,35.54,2.38,23.97,0.0,22.11,1.0,0.0,3964.0,1620.0,334.0,931.0,0.0,1079.0,12.068965517241379,5.695402298850575,Spring,2018-04-01
2018-04-01,2018,4,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1150.0,265.0,57.18,5.01,174.67,0.29,27.85,2.0,1.0,14983.0,4083.0,399.0,8476.0,34.0,1991.0,23.043478260869566,13.028695652173914,Spring,2018-04-01
2018-03-01,2018,3,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,965.0,140.0,54.06,3.0,35.25,0.0,47.69,24.0,2.0,7131.0,2618.0,358.0,1154.0,0.0,3001.0,14.507772020725387,7.389637305699482,Spring,2018-03-01
2018-03-01,2018,3,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,8249.0,903.0,292.17,16.01,263.15,1.46,330.22,204.0,4.0,50632.0,20056.0,1178.0,8885.0,34.0,20479.0,10.946781428051885,6.137956115892836,Spring,2018-03-01
2018-03-01,2018,3,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,909.0,162.0,71.04,3.1,47.63,0.35,39.88,8.0,0.0,8019.0,3456.0,206.0,2193.0,19.0,2145.0,17.82178217821782,8.821782178217822,Spring,2018-03-01
2018-03-01,2018,3,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,12040.0,1473.0,402.43,30.07,459.5,3.96,577.04,225.0,12.0,96433.0,36620.0,2876.0,16500.0,222.0,40215.0,12.23421926910299,8.0093853820598,Spring,2018-03-01
2018-03-01,2018,3,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,633.0,150.0,31.58,1.4,86.3,3.15,27.57,40.0,0.0,7478.0,1480.0,41.0,3847.0,182.0,1928.0,23.696682464454977,11.813586097946288,Spring,2018-03-01
2018-03-01,2018,3,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3332.0,467.0,140.46,10.23,212.36,0.72,103.22,64.0,4.0,24902.0,8607.0,1339.0,7455.0,17.0,7484.0,14.015606242497,7.47358943577431,Spring,2018-03-01
2018-03-01,2018,3,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1876.0,342.0,111.67,5.45,114.81,1.22,108.85,229.0,10.0,16322.0,6391.0,239.0,4095.0,22.0,5575.0,18.230277185501066,8.700426439232409,Spring,2018-03-01
2018-03-01,2018,3,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1618.0,220.0,106.79,4.58,53.29,1.24,54.09,34.0,7.0,10734.0,5503.0,314.0,1912.0,102.0,2903.0,13.597033374536466,6.634116192830655,Spring,2018-03-01
2018-03-01,2018,3,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,5206.0,667.0,222.09,13.34,229.34,0.36,201.88,126.0,1.0,35276.0,12838.0,959.0,7433.0,8.0,14038.0,12.812139838647715,6.776027660391856,Spring,2018-03-01
2018-03-01,2018,3,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1088.0,287.0,62.55,3.12,168.2,0.0,53.13,25.0,4.0,18547.0,4504.0,224.0,10388.0,0.0,3431.0,26.378676470588236,17.046875,Spring,2018-03-01
2018-03-01,2018,3,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,52.0,3.0,1.35,0.0,0.65,0.0,1.0,0.0,1.0,112.0,63.0,0.0,34.0,0.0,15.0,5.769230769230769,2.1538461538461537,Spring,2018-03-01
2018-03-01,2018,3,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,136.0,33.0,5.7,0.0,21.58,0.0,5.72,0.0,0.0,1254.0,273.0,0.0,821.0,0.0,160.0,24.264705882352942,9.220588235294118,Spring,2018-03-01
2018-03-01,2018,3,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,114.0,14.0,3.97,0.0,8.49,0.0,1.53,0.0,0.0,669.0,251.0,0.0,372.0,0.0,46.0,12.280701754385964,5.868421052631579,Spring,2018-03-01
2018-03-01,2018,3,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,177.0,28.0,4.19,1.0,21.36,0.0,1.45,15.0,0.0,980.0,169.0,24.0,757.0,0.0,30.0,15.819209039548024,5.536723163841808,Spring,2018-03-01
2018-03-01,2018,3,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,563.0,70.0,6.94,0.29,53.54,0.3,8.94,1.0,0.0,2649.0,328.0,11.0,1983.0,6.0,321.0,12.433392539964476,4.7051509769094135,Spring,2018-03-01
2018-03-01,2018,3,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,116.0,16.0,1.98,0.0,9.57,0.0,4.45,0.0,0.0,448.0,56.0,0.0,241.0,0.0,151.0,13.793103448275861,3.8620689655172415,Spring,2018-03-01
2018-03-01,2018,3,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,154.0,23.0,3.68,0.0,18.44,0.0,0.88,0.0,0.0,757.0,223.0,0.0,505.0,0.0,29.0,14.935064935064934,4.915584415584416,Spring,2018-03-01
2018-03-01,2018,3,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,323.0,79.0,9.45,0.84,56.96,0.0,11.75,0.0,10.0,4565.0,498.0,215.0,3121.0,0.0,731.0,24.458204334365323,14.13312693498452,Spring,2018-03-01
2018-03-01,2018,3,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,265.0,55.0,29.61,1.58,12.43,0.0,11.38,18.0,1.0,3011.0,1762.0,190.0,430.0,0.0,629.0,20.754716981132077,11.362264150943396,Spring,2018-03-01
2018-03-01,2018,3,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,119.0,35.0,15.77,1.32,8.49,0.0,9.43,7.0,1.0,2142.0,1146.0,69.0,223.0,0.0,704.0,29.411764705882355,18.0,Spring,2018-03-01
2018-03-01,2018,3,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,88.0,18.0,9.79,0.0,2.7,0.73,4.77,5.0,0.0,740.0,463.0,0.0,119.0,22.0,136.0,20.454545454545457,8.409090909090908,Spring,2018-03-01
